index,img_url,prod_url,price,5,4,3,2,1,SUM
4215,https://images.meesho.com/images/products/163139200/v8k3w_400.webp,https://www.meesho.com/aagyeyi-sensational-kurtis/p/2p4n0g,₹641,1,5,0,0,1,7
4216,https://images.meesho.com/images/products/167289245/1k1yz_400.webp,https://www.meesho.com/aishani-sensational-kurtis/p/2rll7h,₹455,9,6,3,2,3,23
4217,https://images.meesho.com/images/products/117396577/tmarr_400.webp,https://www.meesho.com/trendy-pretty-kurtis/p/1xw7s1,₹232,26,6,8,4,9,53
4218,https://images.meesho.com/images/products/120965524/9ypka_400.webp,https://www.meesho.com/myra-alluring-kurtis/p/200plg,₹290,7,5,1,0,3,16
4219,https://images.meesho.com/images/products/146243076/nugs8_400.webp,https://www.meesho.com/kashvi-fashionable-kurtis/p/2f2hvo,₹538,4,1,2,1,1,9
4220,https://images.meesho.com/images/products/181619480/hibn6_400.webp,https://www.meesho.com/aagam-petite-kurtis/p/304qhk,₹380,0,0,0,0,0,0
431,https://images.meesho.com/images/products/159921568/g11qe_400.webp,https://www.meesho.com/banita-attractive-kurtis/p/2n7o9s,₹477,0,0,0,0,0,0
432,https://images.meesho.com/images/products/77605825/jnjy9_400.webp,https://www.meesho.com/trendy-graceful-kurtis/p/1a7d1d,₹468,16,8,5,6,5,40
433,https://images.meesho.com/images/products/66340780/aktk0_400.webp,https://www.meesho.com/charvi-attractive-kurtis/p/13hwvg,₹592,14,4,5,6,3,32
434,https://images.meesho.com/images/products/89125376/adgtf_400.webp,https://www.meesho.com/banita-fabulous-kurtis/p/1h29kw,₹565,8,3,3,3,2,19
435,https://images.meesho.com/images/products/41384327/0ohzy_400.webp,https://www.meesho.com/myra-graceful-kurtis/p/on0cn,₹670,7,2,4,1,5,19
436,https://images.meesho.com/images/products/62860131/682vo_400.webp,https://www.meesho.com/myra-drishya-kurtis/p/11fb6r,₹318,0,0,0,0,0,0
437,https://images.meesho.com/images/products/62702272/ctqem_400.webp,https://www.meesho.com/aagyeyi-petite-kurtis/p/11bxds,₹565,9,6,2,0,6,23
438,https://images.meesho.com/images/products/13831520/2c2a6_400.webp,https://www.meesho.com/aagyeyi-drishya-kurtis/p/88ggw,₹397,0,0,0,0,0,0
439,https://images.meesho.com/images/products/192391417/cvchm_400.webp,https://www.meesho.com/aishani-petite-kurtis/p/36jm61,₹565,0,0,0,0,0,0
4310,https://images.meesho.com/images/products/189326374/lcuiu_400.webp,https://www.meesho.com/kashvi-pretty-kurtis/p/34px5y,₹694,0,0,0,0,0,0
4311,https://images.meesho.com/images/products/174320993/vt7bp_400.webp,https://www.meesho.com/abhisarika-sensational-kurtis/p/2vsaxt,₹303,0,0,0,0,0,0
4312,https://images.meesho.com/images/products/191439351/q9ckr_400.webp,https://www.meesho.com/abhisarika-attractive-kurtis/p/35z7jr,₹406,0,0,0,0,0,0
4313,https://images.meesho.com/images/products/150923526/xyqa4_400.webp,https://www.meesho.com/adrika-refined-kurtis/p/2hutc6,₹366,0,0,0,0,0,0
4314,https://images.meesho.com/images/products/172022030/et5im_400.webp,https://www.meesho.com/trendy-drishya-kurtis/p/2uf11q,₹464,0,0,0,0,0,0
4315,https://images.meesho.com/images/products/170560916/mpt37_400.webp,https://www.meesho.com/chitrarekha-alluring-kurtis/p/2tjpn8,₹374,0,0,0,0,0,0
4316,https://images.meesho.com/images/products/73116268/qjgcd_400.webp,https://www.meesho.com/kashvi-petite-kurtis/p/17j4vg,₹476,29,13,13,5,11,71
4317,https://images.meesho.com/images/products/58965504/kkh2g_400.webp,https://www.meesho.com/aakarsha-fabulous-kurtis/p/z3u2o,₹555,14,4,3,2,4,27
4318,https://images.meesho.com/images/products/49872107/c23q4_400.webp,https://www.meesho.com/aakarsha-alluring-kurtis/p/toxkb,₹539,25,11,12,3,10,61
4319,https://images.meesho.com/images/products/141561891/wggbz_400.webp,https://www.meesho.com/trendy-superior-kurtis/p/2ca5ur,₹534,32,15,12,6,15,80
4320,https://images.meesho.com/images/products/143280419/fwapq_400.webp,https://www.meesho.com/trendy-fabulous-kurtis/p/2dazvn,₹521,0,0,0,0,0,0
441,https://images.meesho.com/images/products/77604112/ahlxa_400.webp,https://www.meesho.com/adrika-alluring-kurtis/p/1a7bps,₹474,14,10,3,5,6,38
442,https://images.meesho.com/images/products/45413477/cgmfm_400.webp,https://www.meesho.com/charvi-alluring-kurtis/p/r1d9h,₹564,89,36,29,19,33,206
443,https://images.meesho.com/images/products/145700924/3ycni_400.webp,https://www.meesho.com/abhisarika-graceful-kurtis/p/2eqvjw,₹333,25,3,13,5,8,54
444,https://images.meesho.com/images/products/7022389/a690e_400.webp,https://www.meesho.com/women-cotton-aline-chikankari-yellow-kurti/p/46iid,₹487,67,49,20,6,25,167
445,https://images.meesho.com/images/products/160260302/teo4l_400.webp,https://www.meesho.com/abhisarika-refined-kurtis/p/2nexn2,₹515,0,0,0,0,0,0
446,https://images.meesho.com/images/products/154979986/3t5ui_400.webp,https://www.meesho.com/abhisarika-alluring-kurtis/p/2k9rbm,₹333,0,0,0,0,0,0
447,https://images.meesho.com/images/products/176592439/sptyj_400.webp,https://www.meesho.com/trendy-sensational-kurtis/p/2x4zlj,₹541,5,1,3,1,2,12
448,https://images.meesho.com/images/products/172882650/0jsrs_400.webp,https://www.meesho.com/abhisarika-superior-kurtis/p/2uxh3u,₹293,24,6,5,5,12,52
449,https://images.meesho.com/images/products/143547701/ktzsv_400.webp,https://www.meesho.com/banita-fabulous-kurtis/p/2dgq45,₹311,8,4,1,1,5,19
4410,https://images.meesho.com/images/products/141639738/afudw_400.webp,https://www.meesho.com/aagam-refined-kurtis/p/2cbtx6,₹414,14,4,4,3,7,32
4411,https://images.meesho.com/images/products/142323275/etlxz_400.webp,https://www.meesho.com/charvi-sensational-kurtis/p/2cqhcb,₹565,16,8,4,2,10,40
4412,https://images.meesho.com/images/products/49838116/2ejdm_400.webp,https://www.meesho.com/trendy-graceful-kurtis/p/to7c4,₹298,139,42,37,33,68,319
4413,https://images.meesho.com/images/products/35240366/qny2s_400.webp,https://www.meesho.com/trendy-fashionable-kurtis/p/kzbn2,₹344,30,18,15,8,14,85
4414,https://images.meesho.com/images/products/140151731/t91h2_400.webp,https://www.meesho.com/kashvi-superior-kurtis/p/2bfxrn,₹507,38,21,16,10,22,107
4415,https://images.meesho.com/images/products/56131422/63swt_400.webp,https://www.meesho.com/chitrarekha-fabulous-kurtis/p/xf3a6,₹302,4,0,0,0,2,6
4416,https://images.meesho.com/images/products/151335410/q87x8_400.webp,https://www.meesho.com/trendy-voguish-kurtis/p/2i3n5e,₹294,9,2,3,0,6,20
4417,https://images.meesho.com/images/products/173325476/fzidc_400.webp,https://www.meesho.com/charvi-pretty-kurtis/p/2v6ysk,₹540,6,4,1,0,5,16
4418,https://images.meesho.com/images/products/69481470/1czjy_400.webp,https://www.meesho.com/aakarsha-fabulous-kurtis/p/15d88u,₹529,77,32,36,18,48,211
4419,https://images.meesho.com/images/products/165267209/uanc9_400.webp,https://www.meesho.com/aagyeyi-pretty-kurtis/p/2qe8zt,₹463,0,0,0,0,0,0
4420,https://images.meesho.com/images/products/156527645/ajltl_400.webp,https://www.meesho.com/aagam-drishya-kurtis/p/2l6xi5,₹603,9,4,7,3,6,29
451,https://images.meesho.com/images/products/73591472/r0gcx_400.webp,https://www.meesho.com/jivika-fabulous-kurtis/p/17tbjk,₹531,79,30,22,10,20,161
452,https://images.meesho.com/images/products/60870550/u0hnb_400.webp,https://www.meesho.com/aishani-petite-kurtis/p/108o0m,₹346,3,2,1,0,3,9
453,https://images.meesho.com/images/products/171154460/rm32f_400.webp,https://www.meesho.com/kashvi-drishya-kurtis/p/2twfmk,₹671,4,0,0,1,3,8
454,https://images.meesho.com/images/products/43943779/fxwjk_400.webp,https://www.meesho.com/banita-fashionable-kurtis/p/q5v8j,₹399,0,0,0,0,0,0
455,https://images.meesho.com/images/products/172068652/gokqy_400.webp,https://www.meesho.com/kashvi-graceful-kurtis/p/2ug10s,₹625,0,0,0,0,0,0
456,https://images.meesho.com/images/products/118854899/cncfa_400.webp,https://www.meesho.com/aagyeyi-refined-kurtis/p/1yrh0z,₹485,0,0,0,0,0,0
457,https://images.meesho.com/images/products/60094579/dmqqt_400.webp,https://www.meesho.com/banita-attractive-kurtis/p/zs19v,₹943,17,3,4,3,3,30
458,https://images.meesho.com/images/products/180514543/qfocj_400.webp,https://www.meesho.com/jivika-drishya-kurtis/p/2zh1wv,₹625,0,0,0,0,0,0
459,https://images.meesho.com/images/products/148116647/cqqup_400.webp,https://www.meesho.com/alisha-drishya-kurtis/p/2g6njb,₹451,20,6,2,2,7,37
4510,https://images.meesho.com/images/products/122226774/b4jfy_400.webp,https://www.meesho.com/trendy-superior-kurtis/p/20rqs6,₹306,72,42,30,19,27,190
4511,https://images.meesho.com/images/products/72747599/ecnya_400.webp,https://www.meesho.com/alisha-alluring-kurtis/p/17b8en,₹314,34,6,12,4,8,64
4512,https://images.meesho.com/images/products/179197264/3iyku_400.webp,https://www.meesho.com/banita-ensemble-kurtis/p/2yoths,₹217,5,3,0,1,4,13
4513,https://images.meesho.com/images/products/171273510/10atk_400.webp,https://www.meesho.com/charvi-voguish-kurtis/p/2tyzhi,₹288,0,0,0,0,0,0
4514,https://images.meesho.com/images/products/120434851/plvpl_400.webp,https://www.meesho.com/zola-georgette-ethinic-wear-lucknowi-chikankari-kurta-for-women/p/1zpc4j,"₹1,165",0,0,0,0,0,0
4515,https://images.meesho.com/images/products/141721972/wlln8_400.webp,https://www.meesho.com/aakarsha-refined-kurtis/p/2cdldg,₹522,6,3,0,2,4,15
4516,https://images.meesho.com/images/products/162031707/ovhlj_400.webp,https://www.meesho.com/trendy-pretty-kurtis/p/2ogwgr,₹578,55,17,16,9,9,106
4517,https://images.meesho.com/images/products/166871960/wiqpj_400.webp,https://www.meesho.com/abhisarika-sensational-kurtis/p/2rcn88,₹261,0,0,0,0,0,0
4518,https://images.meesho.com/images/products/70888590/ufgas_400.webp,https://www.meesho.com/charvi-ensemble-kurtis/p/167dzi,₹434,113,58,42,16,58,287
4519,https://images.meesho.com/images/products/140986523/earqj_400.webp,https://www.meesho.com/adrika-fabulous-kurtis/p/2bxtwb,₹429,84,36,28,17,21,186
4520,https://images.meesho.com/images/products/195367009/vnydr_400.webp,https://www.meesho.com/chitrarekha-superior-kurtis/p/38be5d,₹499,0,0,0,0,0,0
461,https://images.meesho.com/images/products/163099351/nouze_400.webp,https://www.meesho.com/jivika-superior-kurtis/p/2p3s9j,₹511,0,0,0,0,0,0
462,https://images.meesho.com/images/products/186940964/suq9z_400.webp,https://www.meesho.com/myra-pretty-kurtis/p/33askk,₹312,8,3,1,0,2,14
463,https://images.meesho.com/images/products/120336908/an2rr_400.webp,https://www.meesho.com/aakarsha-voguish-kurtis/p/1zn8jw,₹546,27,7,6,2,5,47
464,https://images.meesho.com/images/products/125786676/ebmn0_400.webp,https://www.meesho.com/myra-ensemble-kurtis/p/22w1mc,₹309,95,38,26,16,15,190
465,https://images.meesho.com/images/products/46675876/zdld8_400.webp,https://www.meesho.com/aagyeyi-superior-kurtis/p/rsfc4,₹354,56,23,13,6,16,114
466,https://images.meesho.com/images/products/50709454/o2wym_400.webp,https://www.meesho.com/charvi-superior-kurtis/p/u6vny,₹285,4,1,1,0,5,11
467,https://images.meesho.com/images/products/148476188/gaiss_400.webp,https://www.meesho.com/adrika-fabulous-kurtis/p/2gecyk,₹326,0,0,0,0,0,0
468,https://images.meesho.com/images/products/151616461/l79b5_400.webp,https://www.meesho.com/banita-refined-kurtis/p/2i9o0d,₹341,9,1,0,1,4,15
469,https://images.meesho.com/images/products/71431195/k5uis_400.webp,https://www.meesho.com/abhisarika-alluring-kurtis/p/16j0nv,₹507,111,42,21,9,24,207
4610,https://images.meesho.com/images/products/65114957/ngm0w_400.webp,https://www.meesho.com/myra-fabulous-kurtis/p/12rn0t,₹361,1,0,1,0,2,4
4611,https://images.meesho.com/images/products/143626007/jjolj_400.webp,https://www.meesho.com/aagam-sensational-kurtis/p/2diejb,₹292,84,38,32,16,49,219
4612,https://images.meesho.com/images/products/91146308/rpgmn_400.webp,https://www.meesho.com/banita-graceful-kurtis/p/1i9kxw,₹865,9,2,4,2,7,24
4613,https://images.meesho.com/images/products/139114899/ln1ry_400.webp,https://www.meesho.com/charvi-alluring-kurtis/p/2atpqr,₹414,4,2,0,2,0,8
4614,https://images.meesho.com/images/products/182434884/ozbjh_400.webp,https://www.meesho.com/kashvi-voguish-kurtis/p/30m7no,₹615,0,0,0,0,0,0
4615,https://images.meesho.com/images/products/115607175/hljrf_400.webp,https://www.meesho.com/aagyeyi-fashionable-kurtis/p/1wtv2f,₹291,122,47,40,34,60,303
4616,https://images.meesho.com/images/products/29306843/ikd2j_400.webp,https://www.meesho.com/alisha-drishya-kurtis/p/hg5az,₹527,292,144,75,38,81,630
4617,https://images.meesho.com/images/products/65526306/ljlpu_400.webp,https://www.meesho.com/adrika-attractive-kurtis/p/130gf6,₹965,39,18,4,3,5,69
4618,https://images.meesho.com/images/products/155561476/eymix_400.webp,https://www.meesho.com/jivika-refined-kurtis/p/2km804,₹666,0,0,0,0,0,0
4619,https://images.meesho.com/images/products/139760200/vtxmn_400.webp,https://www.meesho.com/aishani-refined-kurtis/p/2b7jns,₹416,94,67,33,21,29,244
4620,https://images.meesho.com/images/products/161107452/1w4ug_400.webp,https://www.meesho.com/banita-superior-kurtis/p/2nx3b0,₹476,6,5,3,3,3,20
471,https://images.meesho.com/images/products/149987336/ctqon_400.webp,https://www.meesho.com/alisha-sensational-kurtis/p/2haqyw,₹439,34,16,10,5,8,73
472,https://images.meesho.com/images/products/125361109/vsh2m_400.webp,https://www.meesho.com/myra-superior-kurtis/p/22mx91,₹385,172,80,57,30,87,426
473,https://images.meesho.com/images/products/16964293/9789a_400.webp,https://www.meesho.com/festive-special-laayna-women-crepe-aline-printed-yellow-kurti/p/a3lqd,₹212,29,14,15,5,6,69
474,https://images.meesho.com/images/products/151913915/gkths_400.webp,https://www.meesho.com/aakarsha-ensemble-kurtis/p/2ig1iz,₹356,71,12,11,8,22,124
475,https://images.meesho.com/images/products/191436413/gowkd_400.webp,https://www.meesho.com/chitrarekha-ensemble-kurtis/p/35z5a5,₹375,3,1,0,0,2,6
476,https://images.meesho.com/images/products/92842300/pjt1g_400.webp,https://www.meesho.com/abhisarika-pretty-kurtis/p/1j9xks,₹532,15,4,5,4,3,31
477,https://images.meesho.com/images/products/148480668/egbom_400.webp,https://www.meesho.com/charvi-pretty-kurtis/p/2gegf0,₹486,0,0,0,0,0,0
478,https://images.meesho.com/images/products/68530435/d4mnb_400.webp,https://www.meesho.com/aagam-drishya-kurtis/p/14suf7,₹351,30,13,12,7,15,77
479,https://images.meesho.com/images/products/181924916/poqu0_400.webp,https://www.meesho.com/kashvi-sensational-kurtis/p/30ba5w,₹521,3,0,0,1,2,6
4710,https://images.meesho.com/images/products/190546964/fcjf2_400.webp,https://www.meesho.com/myra-sensational-kurtis/p/35g2z8,₹416,0,0,0,0,0,0
4711,https://images.meesho.com/images/products/142894412/l1bxj_400.webp,https://www.meesho.com/abhisarika-sensational-kurtis/p/2d2q18,₹439,77,41,19,7,21,165
4712,https://images.meesho.com/images/products/45253315/hxvwg_400.webp,https://www.meesho.com/abhisarika-ensemble-kurtis/p/qxxoj,₹472,313,153,85,22,49,622
4713,https://images.meesho.com/images/products/69307743/2kt7y_400.webp,https://www.meesho.com/kashvi-sensational-kurtis/p/159i73,"₹1,514",2,2,1,0,0,5
4714,https://images.meesho.com/images/products/189010978/yv0fn_400.webp,https://www.meesho.com/trendy-graceful-kurtis/p/34j5sy,₹666,3,0,0,1,0,4
4715,https://images.meesho.com/images/products/9943232/3c0ee_400.webp,https://www.meesho.com/aishani-superior-kurtis/p/5x48w,₹551,14,6,4,2,2,28
4716,https://images.meesho.com/images/products/190629817/ufhu6_400.webp,https://www.meesho.com/chitrarekha-pretty-kurtis/p/35huwp,₹445,0,0,0,0,0,0
4717,https://images.meesho.com/images/products/146145774/q9f8v_400.webp,https://www.meesho.com/adrika-graceful-kurtis/p/2f0esu,₹486,3,3,0,2,1,9
4718,https://images.meesho.com/images/products/15611085/14b79_400.webp,https://www.meesho.com/banita-alluring-kurtis/p/9all9,₹715,357,161,54,40,73,685
4719,https://images.meesho.com/images/products/189681944/diod8_400.webp,https://www.meesho.com/adrika-graceful-kurtis/p/34xjiw,₹349,0,0,0,0,0,0
4720,https://images.meesho.com/images/products/71448665/iugvk_400.webp,https://www.meesho.com/jivika-attractive-kurtis/p/16je55,₹507,55,27,9,4,6,101
481,https://images.meesho.com/images/products/131392186/lwgag_400.webp,https://www.meesho.com/alisha-ensemble-kurtis/p/2686uy,₹367,106,45,33,19,21,224
482,https://images.meesho.com/images/products/181512864/dxqds_400.webp,https://www.meesho.com/aishani-superior-kurtis/p/302g80,₹440,3,1,0,2,1,7
483,https://images.meesho.com/images/products/50936233/n1goq_400.webp,https://www.meesho.com/jivika-superior-kurtis/p/ubqnd,₹456,116,50,29,19,38,252
484,https://images.meesho.com/images/products/43082868/oetuh_400.webp,https://www.meesho.com/adrika-drishya-kurtis/p/pneyc,₹826,18,9,3,3,8,41
485,https://images.meesho.com/images/products/55313644/q0ewh_400.webp,https://www.meesho.com/abhisarika-graceful-kurtis/p/wxka4,₹460,38,17,12,3,13,83
486,https://images.meesho.com/images/products/47085762/6mp0a_400.webp,https://www.meesho.com/jivika-voguish-kurtis/p/s17lu,₹504,9,3,1,1,6,20
487,https://images.meesho.com/images/products/5993284/80a78_400.webp,https://www.meesho.com/women-cotton-aline-chikankari-yellow-kurti/p/3kgg4,₹414,802,408,275,179,269,1933
488,https://images.meesho.com/images/products/27828837/ypjmd_400.webp,https://www.meesho.com/banita-alluring-kurtis/p/gkgv9,₹568,15,6,2,0,2,25
489,https://images.meesho.com/images/products/9955934/9bf95_400.webp,https://www.meesho.com/women-cotton-aline-chikankari-yellow-kurti/p/5xe1q,₹349,39,22,13,4,9,87
4810,https://images.meesho.com/images/products/69878838/sjztq_400.webp,https://www.meesho.com/kashvi-attractive-kurtis/p/15lquu,₹579,589,180,93,49,93,1004
4811,https://images.meesho.com/images/products/140460097/6dkav_400.webp,https://www.meesho.com/abhisarika-attractive-kurtis/p/2bmjpd,₹492,117,69,40,17,56,299
4812,https://images.meesho.com/images/products/180872834/htity_400.webp,https://www.meesho.com/jivika-sensational-kurtis/p/2zoqde,₹460,15,2,3,1,9,30
4813,https://images.meesho.com/images/products/144245375/auroo_400.webp,https://www.meesho.com/trendy-ensemble-kurtis/p/2dvofz,₹292,78,21,29,20,42,190
4814,https://images.meesho.com/images/products/113343521/rdxgw_400.webp,https://www.meesho.com/adrika-refined-kurtis/p/1vhcf5,₹538,35,13,4,6,15,73
4815,https://images.meesho.com/images/products/94170612/ezbj0_400.webp,https://www.meesho.com/chitrarekha-fashionable-kurtis/p/1k2eic,₹616,75,42,17,11,14,159
4816,https://images.meesho.com/images/products/195072330/mnr3h_400.webp,https://www.meesho.com/abhisarika-alluring-kurtis/p/3852ru,₹665,4,1,4,3,1,13
4817,https://images.meesho.com/images/products/153316973/wljuz_400.webp,https://www.meesho.com/alisha-voguish-kurtis/p/2ja44t,₹297,1,1,1,0,2,5
4818,https://images.meesho.com/images/products/72289238/pkoco_400.webp,https://www.meesho.com/banita-superior-kurtis/p/171eqe,₹414,23,23,6,5,10,67
4819,https://images.meesho.com/images/products/112684764/ju1bh_400.webp,https://www.meesho.com/jivika-drishya-kurtis/p/1v384c,₹601,168,63,40,37,60,368
4820,https://images.meesho.com/images/products/182896256/bbsgk_400.webp,https://www.meesho.com/jivika-attractive-kurtis/p/30w3nk,₹489,1,3,0,0,1,5
491,https://images.meesho.com/images/products/167271180/ogfiq_400.webp,https://www.meesho.com/kashvi-ensemble-kurtis/p/2rl79o,₹420,20,8,2,2,3,35
492,https://images.meesho.com/images/products/182977627/upi9k_400.webp,https://www.meesho.com/aakarsha-refined-kurtis/p/30xufv,₹696,4,1,2,0,2,9
493,https://images.meesho.com/images/products/167343838/adrac_400.webp,https://www.meesho.com/myra-ensemble-kurtis/p/2rmrby,₹435,3,4,1,1,2,11
494,https://images.meesho.com/images/products/73312145/g5dtu_400.webp,https://www.meesho.com/trendy-sensational-kurtis/p/17nc0h,₹750,120,50,18,20,29,237
495,https://images.meesho.com/images/products/25787252/mdgzy_400.webp,https://www.meesho.com/zola-georgette-ethinic-wear-lucknowi-chikankari-kurta-for-women/p/fcpkk,"₹1,165",45,11,2,1,3,62
496,https://images.meesho.com/images/products/159813963/fdniq_400.webp,https://www.meesho.com/banita-attractive-kurtis/p/2n5d8r,₹497,14,3,6,2,5,30
497,https://images.meesho.com/images/products/142655583/hexpi_400.webp,https://www.meesho.com/aakarsha-drishya-kurtis/p/2cxlr3,₹318,15,4,1,1,2,23
498,https://images.meesho.com/images/products/67210071/wryly_400.webp,https://www.meesho.com/aagam-refined-kurtis/p/140jmf,₹297,63,24,26,12,39,164
499,https://images.meesho.com/images/products/172938142/2u1gk_400.webp,https://www.meesho.com/adrika-alluring-kurtis/p/2uynxa,₹511,17,4,6,0,10,37
4910,https://images.meesho.com/images/products/56025207/ig6qc_400.webp,https://www.meesho.com/chitrarekha-petite-kurtis/p/xctbr,₹453,1,2,1,0,0,4
4911,https://images.meesho.com/images/products/160358099/mkzhi_400.webp,https://www.meesho.com/chitrarekha-ensemble-kurtis/p/2nh13n,₹299,2,1,1,0,0,4
4912,https://images.meesho.com/images/products/186861329/muzk7_400.webp,https://www.meesho.com/jivika-attractive-kurtis/p/33934h,₹463,2,2,2,1,2,9
4913,https://images.meesho.com/images/products/156947161/189kw_400.webp,https://www.meesho.com/abhisarika-attractive-kurtis/p/2lfx7d,₹348,12,5,4,0,2,23
4914,https://images.meesho.com/images/products/160397978/ca2jp_400.webp,https://www.meesho.com/aagyeyi-drishya-kurtis/p/2nhvve,₹451,6,3,1,1,2,13
4915,https://images.meesho.com/images/products/167288971/lo4nh_400.webp,https://www.meesho.com/aagyeyi-attractive-kurtis/p/2rlkzv,₹420,23,3,4,2,6,38
4916,https://images.meesho.com/images/products/162575999/asm55_400.webp,https://www.meesho.com/aishani-ensemble-kurtis/p/2oskfz,₹565,32,19,7,5,9,72
4917,https://images.meesho.com/images/products/167234973/u5dbl_400.webp,https://www.meesho.com/banita-superior-kurtis/p/2rkfbx,₹374,7,1,2,2,4,16
4918,https://images.meesho.com/images/products/178670047/i7ggu_400.webp,https://www.meesho.com/abhisarika-pretty-kurtis/p/2ydiov,₹361,13,1,0,2,3,19
4919,https://images.meesho.com/images/products/178774858/rdofo_400.webp,https://www.meesho.com/aagam-graceful-kurtis/p/2yfrka,₹665,16,7,3,2,4,32
4920,https://images.meesho.com/images/products/196856323/varda_400.webp,https://www.meesho.com/aagyeyi-ensemble-kurtis/p/397bb7,₹294,1,1,1,2,0,5
501,https://images.meesho.com/images/products/108818189/ccmva_400.webp,https://www.meesho.com/alisha-petite-kurtis/p/1sscnh,₹579,159,60,44,13,62,338
502,https://images.meesho.com/images/products/196869528/btnfp_400.webp,https://www.meesho.com/jivika-attractive-kurtis/p/397li0,₹731,5,2,1,1,3,12
503,https://images.meesho.com/images/products/181252520/snuxb_400.webp,https://www.meesho.com/myra-pretty-kurtis/p/2zwvc8,₹464,9,2,2,2,4,19
504,https://images.meesho.com/images/products/197659371/egc5m_400.webp,https://www.meesho.com/aagam-graceful-kurtis/p/39oiy3,₹437,0,0,0,0,0,0
505,https://images.meesho.com/images/products/66030364/tvet0_400.webp,https://www.meesho.com/chitrarekha-fashionable-kurtis/p/13b9cs,₹865,57,14,4,8,14,97
506,https://images.meesho.com/images/products/182325251/zhwvs_400.webp,https://www.meesho.com/jivika-superior-kurtis/p/30jv2b,₹444,7,3,1,0,1,12
507,https://images.meesho.com/images/products/45414319/pyqfi_400.webp,https://www.meesho.com/alisha-voguish-kurtis/p/r1dwv,₹499,314,153,102,49,121,739
508,https://images.meesho.com/images/products/39352427/prw16_400.webp,https://www.meesho.com/kashvi-drishya-kurtis/p/nfgiz,₹359,19,7,3,3,5,37
509,https://images.meesho.com/images/products/178898149/evkm8_400.webp,https://www.meesho.com/abhisarika-drishya-kurtis/p/2yiep1,₹615,5,2,0,0,2,9
5010,https://images.meesho.com/images/products/77707611/uq63c_400.webp,https://www.meesho.com/myra-drishya-kurtis/p/1a9jkr,₹563,222,97,62,50,74,505
5011,https://images.meesho.com/images/products/113664775/8quwz_400.webp,https://www.meesho.com/charvi-fashionable-kurtis/p/1vo8av,₹585,8,1,0,0,4,13
5012,https://images.meesho.com/images/products/42078736/zg7xh_400.webp,https://www.meesho.com/aakarsha-fashionable-kurtis/p/p1w5s,₹362,31,11,13,10,4,69
5013,https://images.meesho.com/images/products/16332261/b6dcf_400.webp,https://www.meesho.com/women-cotton-aline-chikankari-yellow-kurti/p/9q21x,₹395,10,7,3,1,3,24
5014,https://images.meesho.com/images/products/55449568/emknl_400.webp,https://www.meesho.com/abhisarika-fabulous-kurtis/p/x0h5s,₹600,161,81,45,31,57,375
5015,https://images.meesho.com/images/products/161733608/vozat_400.webp,https://www.meesho.com/aishani-voguish-kurtis/p/2oaig8,₹526,9,3,3,0,6,21
5016,https://images.meesho.com/images/products/51456137/ehf3k_400.webp,https://www.meesho.com/myra-attractive-kurtis/p/umvt5,₹765,12,3,6,1,8,30
5017,https://images.meesho.com/images/products/145117345/ysuhn_400.webp,https://www.meesho.com/charvi-attractive-kurtis/p/2eed9d,₹518,13,8,2,2,9,34
5018,https://images.meesho.com/images/products/145384711/pzhzy_400.webp,https://www.meesho.com/aagyeyi-refined-kurtis/p/2ek3k7,₹532,22,12,6,4,5,49
5019,https://images.meesho.com/images/products/63388734/bgdzl_400.webp,https://www.meesho.com/myra-voguish-kurtis/p/11qn26,₹431,81,25,39,27,32,204
5020,https://images.meesho.com/images/products/17242861/7fbfe_400.webp,https://www.meesho.com/women-cotton-blend-aline-embroidered-yellow-kurti/p/a9kod,₹355,26,19,5,2,7,59
511,https://images.meesho.com/images/products/7366599/cc22a_400.webp,https://www.meesho.com/charvi-fashionable-kurtis/p/4dw3r,₹605,202,86,55,36,46,425
512,https://images.meesho.com/images/products/68312645/gifoz_400.webp,https://www.meesho.com/charvi-fashionable-kurtis/p/14o6dh,₹573,218,98,49,40,80,485
513,https://images.meesho.com/images/products/47110336/b2l0k_400.webp,https://www.meesho.com/myra-attractive-kurtis/p/s1qkg,₹715,41,19,4,4,11,79
514,https://images.meesho.com/images/products/128738539/audm9_400.webp,https://www.meesho.com/aagyeyi-graceful-kurtis/p/24nbaj,₹237,11,2,1,0,4,18
515,https://images.meesho.com/images/products/156229724/supca_400.webp,https://www.meesho.com/abhisarika-graceful-kurtis/p/2l0jmk,₹274,14,11,5,3,12,45
516,https://images.meesho.com/images/products/47246369/lhkbg_400.webp,https://www.meesho.com/aakarsha-sensational-kurtis/p/s4nj5,₹540,9,1,2,0,2,14
517,https://images.meesho.com/images/products/43551496/7iqb4_400.webp,https://www.meesho.com/adrika-fabulous-kurtis/p/pxgjs,₹941,6,1,0,1,2,10
518,https://images.meesho.com/images/products/56275196/fyc0o_400.webp,https://www.meesho.com/aakarsha-fashionable-kurtis/p/xi67w,₹574,45,23,8,0,2,78
519,https://images.meesho.com/images/products/73116889/rt0gc_400.webp,https://www.meesho.com/jivika-fashionable-kurtis/p/17j5cp,₹450,6,0,1,1,1,9
5110,https://images.meesho.com/images/products/22896078/0caaf_400.webp,https://www.meesho.com/jivika-voguish-kurtis/p/dmqq6,₹831,14,1,1,3,4,23
